Depth,GR,MUD_VOLUME,TVD
2274.9836,125.7687,0.9177,2274.9836
2275.1335,124.8159,0.9367,2275.1335
2275.2834,124.5814,0.9718,2275.2834
2275.4333,124.4865,1.0,2275.4333
2275.5832,124.5339,1.0,2275.5833
2275.7331,125.7838,1.0,2275.7332
2275.883,129.019,0.9988,2275.8831
2276.0329,133.8348,0.8985,2276.033
2276.1828,138.9672,0.8007,2276.1829
2276.3327,142.3488,0.726,2276.3328
2276.4826,141.7254,0.6779999999999999,2276.4827
2276.6325,136.243,0.6581,2276.6326
2276.7824,127.3893,0.8609,2276.7825
2276.9323,118.1328,0.7809999999999999,2276.9324
2277.0822,111.3031,0.7108,2277.0823
2277.2321,107.3562,0.6909,2277.2322
2277.382,103.6866,0.6727,2277.3821
2277.5319,100.8478,0.649,2277.532
2277.6818,101.9378,0.6442,2277.6819
2277.8317,104.0048,0.6416,2277.8318
2277.9816,103.8298,0.6182,2277.9817
2278.1315,102.84,0.5913,2278.1316
2278.2814,102.8119,0.5864,2278.2815
2278.4313,103.8039,0.6088,2278.4314
2278.5812,104.6595,0.6373,2278.5813
2278.7311,103.4171,0.634,2278.7312
2278.881,98.5338,0.5735,2278.8811
2279.0309,90.4873,0.4651,2279.031
2279.1808,81.5884,0.341,2279.1809
2279.3307,74.1184,0.234,2279.3308
2279.4806,68.8018,0.1635,2279.4807
2279.6305,65.0342,0.1289,2279.6306
2279.7804,62.2085,0.1138,2279.7805
2279.9303,60.4584,0.1002,2279.9304
2280.0802,60.047,0.0826,2280.0801
2280.2301,60.3868,0.0673,2280.23
2280.38,60.3921,0.0605,2280.3799
2280.5299,59.7433,0.0614,2280.5298
2280.6798,59.3253,0.0655,2280.6797
2280.8297,60.2565,0.0721,2280.8296
2280.9796,62.3369,0.0835,2280.9795
2281.1295,63.9163,0.0969,2281.1294
2281.2794,63.2988,0.1035,2281.2793
2281.4293,60.322,0.0967,2281.4292
2281.5792,57.08,0.0825,2281.5791
2281.7291,56.3962,0.0769,2281.729
2281.879,59.4484,0.0929,2281.8789
2282.0289,64.7557,0.1265,2282.0288
2282.1788,69.7422,0.1601,2282.1787
2282.3287,72.9629,0.1766,2282.3286
2282.4786,74.3307,0.1738,2282.4785
2282.6285,74.1712,0.1624,2282.6284
2282.7784,73.0909,0.1561,2282.7783
2282.9283,72.2377,0.1612,2282.9282
2283.0782,72.1623,0.1731,2283.0781
2283.2281,71.88600000000002,0.1835,2283.228
2283.378,70.0331,0.0839,2283.3779
2283.5279,66.4124,0.08,2283.5278
2283.6778,62.3465,0.0822,2283.6777
2283.8277,59.75899999999999,0.0922,2283.8276
2283.9776,59.6965,0.1042,2283.9775
2284.1275,61.2755,0.1161,2284.1274
2284.2774,62.4129,0.1282,2284.2773
2284.4273,61.7383,0.1366,2284.4272
2284.5772,59.8762,0.1228,2284.5771
2284.7271,58.1788,0.1147,2284.7271
2284.877,57.2046,0.1191,2284.877
2285.0269,56.798,0.1302,2285.0269
2285.1768,56.8468,0.1383,2285.1768
2285.3267,57.4567,0.1419,2285.3267
2285.4766,58.2984,0.1436,2285.4766
2285.6265,58.5745,0.1415,2285.6265
2285.7764,58.2027,0.1339,2285.7764
2285.9263,58.9716,0.1347,2285.9263
2286.0762,64.1069,0.1696,2286.0762
2286.2261,74.4851,0.2522,2286.2261
2286.376,85.2133,0.3545,2286.376
2286.5259,93.7318,0.4446,2286.5259
2286.6758,102.3871,0.5312,2286.6758
2286.8257,106.8237,0.5739,2286.8257
2286.9756,101.1147,0.5054,2286.9756
2287.1255,87.4217,0.3666,2287.1255
2287.2754,72.3287,0.2329,2287.2754
2287.4253,60.9069,0.1367,2287.4253
2287.5752,54.7971,0.0799,2287.5752
2287.7251,53.1245,0.0554,2287.7251
2287.875,54.7252,0.0587,2287.875
2288.0249,58.7142,0.086,2288.0249
2288.1748,63.9986,0.1302,2288.1748
2288.3247,69.5083,0.1838,2288.3247
2288.4746,74.1911,0.236,2288.4746
2288.6245,76.3543,0.2657,2288.6245
2288.7744,74.5786,0.2538,2288.7744
2288.9243,70.1858,0.2086,2288.9243
2289.0742,67.335,0.1634,2289.0742
2289.2241,69.1591,0.1489,2289.2241
2289.374,74.6844,0.1729,2289.374
2289.5239,80.6732,0.2209,2289.5239
2289.6738,84.8232,0.2677,2289.6738
2289.8237,86.0453,0.2878,2289.8237
2289.9736,83.6476,0.2665,2289.9736
2290.1235,77.92,0.2118,2290.1235
2290.2734,71.012,0.1497,2290.2734
2290.4233,66.1459,0.1037,2290.4233
2290.5732,66.192,0.0882,2290.5732
2290.7231,73.7326,0.122,2290.7231
2290.873,89.9793,0.2396,2290.873
2291.0229,112.1818,0.4902,2291.0229
2291.1728,133.6172,0.7562,2291.1729
2291.3227,147.3809,0.8793,2291.3228
2291.4726,151.4543,0.9613,2291.4727
2291.6225,149.1591,0.9868,2291.6226
2291.7724,145.0397,0.9759,2291.7725
2291.9223,140.2065,0.9488,2291.9224
2292.0722,132.8002,0.9064,2292.0723
2292.2221,121.4694,0.8078,2292.2222
2292.3720000000008,106.9896,0.5798,2292.3721
2292.5219,92.2728,0.408,2292.522
2292.6718,81.4702,0.3,2292.6719
2292.8217,78.262,0.2596,2292.8218
2292.9716,83.5619,0.2948,2292.9717
2293.1215,94.5128,0.4022,2293.1216
2293.2714,106.5207,0.5504,2293.2715
2293.4213,115.2175,0.6869,2293.4214
2293.5712,116.6108,0.7391,2293.5713
2293.7211,108.979,0.6883,2293.7212
2293.871,95.0319,0.6077,2293.8711
2294.0209,81.0091,0.0,2294.021
2294.1708,71.67,0.0,2294.1709
2294.3207,67.0577,0.0,2294.3208
2294.4706,64.5959,0.0,2294.4707
2294.6205,62.5039,0.0,2294.6206
2294.7704,60.5297,0.0,2294.7705
2294.9203,58.9891,0.0,2294.9204
2295.0702,57.8592,0.0,2295.0703
2295.2201,56.3477,0.0,2295.2202
2295.37,55.4523,0.0,2295.3701
2295.5199,57.3863,0.0,2295.52
2295.6698,60.256,0.0,2295.6699
2295.8197,61.3862,0.0,2295.8196
2295.9696,61.183,0.0,2295.9695
2296.1195,60.8396,0.0,2296.1194
2296.2694,60.8036,0.0,2296.2693
2296.4193,60.8612,0.0,2296.4192
2296.5692,60.5481,0.0,2296.5691
2296.7191,59.6262,0.0,2296.719
2296.869,58.2503,0.0,2296.8689
2297.0189,56.8862,0.0,2297.0188
2297.1688,56.2367,0.0,2297.1687
2297.3187,56.8117,0.0,2297.3186
2297.4686,58.1816,0.0,2297.4685
2297.6185,59.1802,0.0,2297.6184
2297.7684,59.2047,0.0,2297.7683
2297.9183,58.7659,0.0,2297.9182
2298.0682,58.6128,0.0,2298.0681
2298.2181,58.9187,0.0,2298.218
2298.368,59.3398,0.0,2298.3679
2298.5179,59.66,0.0,2298.5178
2298.6678,60.2831,0.0,2298.6677
2298.8177,61.4755,0.0,2298.8176
2298.9676,62.3891,0.0,2298.9675
2299.1175,62.0872,0.0,2299.1174
2299.2674,61.2154,0.0,2299.2673
2299.4173,61.1306,0.0,2299.4172
2299.5672,61.5933,0.0,2299.5671
2299.7171,61.2167,0.0,2299.717
2299.867,59.74800000000001,0.0,2299.8669
2300.0169,58.2538,0.0,2300.0168
2300.1668,57.7317,0.0,2300.1667
2300.3167,58.5571,0.0,2300.3167
2300.4666,60.6359,0.0,2300.4666
2300.6165,62.9823,0.0,2300.6165
2300.7664,64.3921,0.0,2300.7664
2300.9163,64.7964,0.0,2300.9163
2301.0662,64.9865,0.0,2301.0662
2301.2161,65.3453,0.0,2301.2161
2301.366,65.4326,0.0,2301.366
2301.5159,65.2894,0.0,2301.5159
2301.6658,65.477,0.0,2301.6658
2301.8157,66.0015,0.0,2301.8157
2301.9656,66.4319,0.0,2301.9656
2302.1155,66.3237,0.0,2302.1155
2302.2654,65.5253,0.0,2302.2654
2302.4153,64.2692,0.0,2302.4153
2302.5652,63.7565,0.0,2302.5652
2302.7151,65.5822,0.0,2302.7151
2302.865,69.0544,0.0,2302.865
2303.0149,71.5264,0.0,2303.0149
2303.1648,71.2816,0.0,2303.1648
2303.3147,69.0778,0.0,2303.3147
2303.4646,67.0912,0.0,2303.4646
2303.6145,66.8191,0.0,2303.6145
2303.7644,68.0451,0.0,2303.7644
2303.9143,69.1443,0.0,2303.9143
2304.0642,68.6602,0.0,2304.0642
2304.2141,66.9502,0.0,2304.2141
2304.364,65.7261,0.0,2304.364
2304.5139,66.1293,0.0,2304.5139
2304.6638,67.1238,0.0,2304.6638
2304.8137,66.331,0.0,2304.8137
2304.9636,64.8449,0.0,2304.9636
2305.1135,65.9397,0.0,2305.1135
2305.2634,68.2518,0.0,2305.2634
2305.4133,69.2452,0.0,2305.4133
2305.5632,69.04,0.0,2305.5632
2305.7131,68.4686,0.0,2305.7131
2305.863,68.1152,0.0,2305.863
2306.0129,68.5257,0.0,2306.0129
2306.1628,69.9523,0.0,2306.1628
2306.3127,71.9453,0.0,2306.3127
2306.4626,73.3517,0.0,2306.4626
2306.6125,73.0499,0.0,2306.6125
2306.7624,71.0022,0.0,2306.7625
2306.9123,68.3986,0.0,2306.9124
2307.0622,66.6392,0.0,2307.0623
2307.2121,66.3259,0.0,2307.2122
2307.362,67.0117,0.0,2307.3621
2307.5119,67.6496,0.0,2307.512
2307.6618,67.6243,0.0,2307.6619
2307.8117,67.6055,0.0,2307.8118
2307.9616,68.6794,0.0,2307.9617
2308.1115,70.385,0.0,2308.1116
2308.2614,70.8323,0.0,2308.2615
2308.4113,69.1423,0.0,2308.4114
2308.5612,66.6871,0.0,2308.5613
2308.7111,65.3327,0.0,2308.7112
2308.861,65.1388,0.0,2308.8611
2309.0109,64.8125,0.0,2309.011
2309.1608,63.9226,0.0,2309.1609
2309.3107,63.2499,0.0,2309.3108
2309.4606,63.2518,0.0,2309.4607
2309.6105,63.4979,0.0,2309.6106
2309.7604,63.4576,0.0,2309.7605
2309.9103,63.6108,0.0,2309.9104
2310.0602,64.7916,0.0,2310.0603
2310.2101,66.8928,0.0,2310.2102
2310.36,69.2099,0.0,2310.3601
2310.5099,71.0115,0.0,2310.51
2310.6598,71.8097,0.0,2310.6599
2310.8097,71.2968,0.0,2310.8098
2310.9596,70.0177,0.0,2310.9597
2311.1095,68.9618,0.0,2311.1096
2311.2594,67.9512,0.0,2311.2595
2311.4093,66.4845,0.0,2311.4092
2311.5592,65.5364,0.0,2311.5591
2311.7091,66.2731,0.0,2311.709
2311.859,67.3564,0.0,2311.8589
2312.0089,67.0981,0.0,2312.0088
2312.1588,66.4134,0.0,2312.1587
2312.3087,67.02600000000001,0.0,2312.3086
2312.4586,68.595,0.0,2312.4585
2312.6085,69.47800000000001,0.0,2312.6084
2312.7584,69.2314,0.0,2312.7583
2312.9083,68.7055,0.0,2312.9082
2313.0582,68.505,0.0,2313.0581
2313.2081,68.5974,0.0,2313.208
2313.358,68.6816,0.0,2313.3579
2313.5079,67.9162,0.0,2313.5078
2313.6578,65.1473,0.0,2313.6577
2313.8077,62.1587,0.0,2313.8076
2313.9576,62.2172,0.0,2313.9575
2314.1075,63.9735,0.0,2314.1074
2314.2574,65.1243,0.0,2314.2573
2314.4073,66.1409,0.0,2314.4072
2314.5572,67.8573,0.0,2314.5571
2314.7071,69.8826,0.0,2314.707000000001
2314.857,71.0158,0.0,2314.8569
2315.0069,70.4796,0.0,2315.0068
2315.1568,69.0725,0.0,2315.1567
2315.3067,68.6199,0.0,2315.3066
2315.4566,69.8807,0.0,2315.4565
2315.6065,71.5906,0.0,2315.6064
2315.7564,71.9315,0.0,2315.7563
2315.9063,70.56,0.0,2315.9063
2316.0562,68.8434,0.0,2316.0562
2316.2061,68.1983,0.0,2316.2061
2316.356,68.7385,0.0,2316.356
2316.5059,69.4938,0.0,2316.5059
2316.6558,69.4056,0.0,2316.6558
2316.8057,68.0776,0.0,2316.8057
2316.9556,65.8499,0.0,2316.9556
2317.1055,63.427,0.0,2317.1055
2317.2554,61.609,0.0,2317.2554
2317.4053,61.0388,0.0,2317.4053
2317.5552,61.6384,0.0,2317.5552
2317.7051,62.6576,0.0,2317.7051
2317.855,63.2685,0.0,2317.855
2318.0049,62.9907,0.0,2318.0049
2318.1548,61.8797,0.0,2318.1548
2318.3047,60.3754,0.0,2318.3047
2318.4546,59.2624,0.0,2318.4546
2318.6045,59.3357,0.0,2318.6045
2318.7544,60.5912,0.0,2318.7544
2318.9043,62.469,0.0,2318.9043
2319.0542,64.5739,0.0,2319.0542
2319.2041,66.5088,0.0,2319.2041
2319.354,67.8681,0.0,2319.354
2319.5039,68.6452,0.0,2319.5039
2319.6538,69.1751,0.0,2319.6538
2319.8037,69.6213,0.0,2319.8037
2319.9536,69.9754,0.0,2319.9536
2320.1035,70.5789,0.0,2320.1035
2320.2534,72.1296,0.0,2320.2534
2320.4033,74.9424,0.0,2320.4033
2320.5532,78.2229,0.0,2320.5532
2320.7031,80.2351,0.0,2320.7031
2320.853,79.5824,0.0,2320.853
2321.0029,76.6337,0.0,2321.0029
2321.1528,73.0545,0.0,2321.1528
2321.3027,70.5043,0.0,2321.3027
2321.4526,69.8062,0.0,2321.4526
2321.6025,70.3242,0.0,2321.6025
2321.7524,70.6948,0.0,2321.7524
2321.9023,70.3256,0.0,2321.9023
2322.0522,69.6689,0.0,2322.0522
2322.2021,69.2213,0.0,2322.2021
2322.3520000000008,68.8947,0.0,2322.3521
2322.5019,68.4167,0.0,2322.502
2322.6518,67.896,0.0,2322.6519
2322.8017,67.9778,0.0,2322.8018
2322.9516,68.5794,0.0,2322.9517
2323.1015,67.9031,0.0,2323.1016
2323.2514,66.5789,0.0,2323.2515
2323.4013,67.4463,0.0,2323.4014
2323.5512,69.2516,0.0,2323.5513
2323.7011,70.1832,0.0,2323.7012
2323.851,70.7868,0.0,2323.8511
2324.0009,71.1886,0.0,2324.001
2324.1508,70.7414,0.0,2324.1509
2324.3007,69.3678,0.0,2324.3008
2324.4506,67.9914,0.0,2324.4507
2324.6005,67.8296,0.0,2324.6006
2324.7504,69.2917,0.0,2324.7505
2324.9003,71.7235,0.0,2324.9004
2325.0502,73.8882,0.0,2325.0503
2325.2001,74.7809,0.0,2325.2002
2325.35,74.3086,0.0,2325.3501
2325.4999,73.3184,0.0,2325.5
2325.6498,72.9125,0.0,2325.6499
2325.7997,73.4237,0.0,2325.7998
2325.9496,74.2098,0.0,2325.9497
2326.0995,74.4728,0.0,2326.0996
2326.2494,73.9572,0.0,2326.2495
2326.3993,73.1518,0.0,2326.3994
2326.5492,72.8998,0.0,2326.5493
2326.6991,73.5259,0.0,2326.6992
2326.849,74.2388,0.0,2326.8491
2326.9989,73.6443,0.0,2326.9988
2327.1488,71.0976,0.0,2327.1487
2327.2987,67.3586,0.0,2327.2986
2327.4486,63.9661,0.0,2327.4485
2327.5985,62.1102,0.0,2327.5984
2327.7484,62.2067,0.0,2327.7483
2327.8983,63.7779,0.0,2327.8982
2328.0482,65.6551,0.0,2328.0481
2328.1981,66.9956,0.0,2328.198
2328.348,67.9537,0.0,2328.3479
2328.4979,68.906,0.0,2328.4978
2328.6478,69.4805,0.0,2328.6477
2328.7977,69.5129,0.0,2328.7976
2328.9476,69.7197,0.0,2328.9475
2329.0975,70.4832,0.0,2329.0974
2329.2474,70.7743,0.0,2329.2473
2329.3973,69.7232,0.0,2329.3972
2329.5472,68.2748,0.0,2329.5471
2329.6971,67.9092,0.0,2329.697
2329.847,68.7156,0.0,2329.8469
2329.9969,69.5267,0.0,2329.9968
2330.1468,69.6252,0.0,2330.1467
2330.2967,69.2713,0.0,2330.2966
2330.4466,69.1486,0.0,2330.4465
2330.5965,69.6223,0.0,2330.5964
2330.7464,70.5348,0.0,2330.7463
2330.8963,71.6093,0.0,2330.8962
2331.0462,72.7635,0.0,2331.0461
2331.1961,73.7314,0.0,2331.196
2331.346,73.9049,0.0,2331.3459
2331.4959,73.2932,0.0,2331.4958
2331.6458,72.8612,0.0,2331.6458
2331.7957,73.416,0.0,2331.7957
2331.9456,74.1755,0.0,2331.9456
2332.0955,73.1484,0.0,2332.0955
2332.2454,71.7853,0.0,2332.2454
2332.3953,73.902,0.0,2332.3953
2332.5452,77.8531,0.0,2332.5452
2332.6951,80.1713,0.0,2332.6951
2332.845,80.7602,0.0,2332.845
2332.9949,80.9813,0.0,2332.9949
2333.1448,81.3658,0.0,2333.1448
2333.2947,81.3144,0.0,2333.2947
2333.4446,80.2985,0.0,2333.4446
2333.5945,78.7575,0.0,2333.5945
2333.7444,77.4677,0.0,2333.7444
2333.8943,76.5507,0.0,2333.8943
2334.0442,75.2684,0.0,2334.0442
2334.1941,72.9501,0.0,2334.1941
2334.344,69.9496,0.0,2334.344
2334.4939,67.2743,0.0,2334.4939
2334.6438,65.4948,0.0,2334.6438
2334.7937,64.3684,0.0,2334.7937
2334.9436,63.813,0.0,2334.9436
2335.0935,64.5372,0.0,2335.0935
2335.2434,66.6983,0.0,2335.2434
2335.3933,68.6537,0.0,2335.3933
2335.5432,68.2762,0.0,2335.5432
2335.6931,65.3556,0.0,2335.6931
2335.843,61.8919,0.0,2335.843
2335.9929,59.9141,0.0,2335.9929
2336.1428,59.7934,0.0,2336.1428
2336.2927,60.8417,0.0,2336.2927
2336.4426,62.3296,0.0,2336.4426
2336.5925,63.4629,0.0,2336.5925
2336.7424,63.8934,0.0,2336.7424
2336.8923,64.0418,0.0,2336.8923
2337.0422,64.3134,0.0,2337.0422
2337.1921,64.5926,0.0,2337.1921
2337.342,64.7645,0.0,2337.342
2337.4919,65.1732,0.0,2337.4919
2337.6418,65.6196,0.0,2337.6418
2337.7917,65.7699,0.0,2337.7917
2337.9416,65.9916,0.0,2337.9417
2338.0915,66.4173,0.0,2338.0916
2338.2414,66.5094,0.0,2338.2415
2338.3913,66.0421,0.0,2338.3914
2338.5412,66.0001,0.0,2338.5413
2338.6911,66.9958,0.0,2338.6912
2338.841,68.382,0.0,2338.8411
2338.9909,69.3494,0.0,2338.991
2339.1408,69.6266,0.0,2339.1409
2339.2907,69.2611,0.0,2339.2908
2339.4406,68.3072,0.0,2339.4407
2339.5905,66.8614,0.0,2339.5906
2339.7404,64.9743,0.0,2339.7405
2339.8903,63.1298,0.0,2339.8904
2340.0402,62.3092,0.0,2340.0403
2340.1901,62.8755,0.0,2340.1902
2340.34,64.0881,0.0,2340.3401
2340.4899,64.9109,0.0,2340.49
2340.6398,64.7105,0.0,2340.6399
2340.7897,63.1628,0.0,2340.7898
2340.9396,60.0565,0.0,2340.9397
2341.0895,57.2774,0.0,2341.0896
2341.2394,57.5616,0.0,2341.2395
2341.3893,59.4109,0.0,2341.3894
2341.5392,60.3901,0.0,2341.5393
2341.6891,60.7577,0.0,2341.6892
2341.839,61.4472,0.0,2341.8391
2341.9889,62.6085,0.0,2341.989
2342.1388,63.7512,0.0,2342.1389
2342.2887,64.2784,0.0,2342.2888
2342.4386,64.1113,0.0,2342.4387
2342.5885,63.9433,0.0,2342.5884
2342.7384,64.4637,0.0,2342.7383
2342.8883,65.5784,0.0,2342.8882
2343.0382,66.7947,0.0,2343.0381
2343.1881,67.7007,0.0,2343.188
2343.338,67.9688,0.0,2343.3379
2343.4879,67.7884,0.0,2343.4878
2343.6378,68.0859,0.0,2343.6377
2343.7877,69.327,0.0,2343.7876
2343.9376,70.6568,0.0,2343.9375
2344.0875,71.1915,0.0,2344.0874
2344.2374,71.3404,0.0,2344.2373
2344.3873,71.9459,0.0,2344.3872
2344.5372,72.8483,0.0,2344.5371
2344.6871,73.0927,0.0,2344.687
2344.837,71.9831,0.0,2344.8369
2344.9869,69.6513,0.0,2344.9868
2345.1368,67.3698,0.0,2345.1367
2345.2867,66.8062,0.0,2345.2866
2345.4366,67.9844,0.0,2345.4365
2345.5865,68.9969,0.0,2345.5864
2345.7364,68.2804,0.0,2345.7363
2345.8863,66.0527,0.0,2345.8862
2346.0362,63.695,0.0,2346.0361
2346.1861,62.4676,0.0,2346.186
2346.336,62.8092,0.0,2346.3359
2346.4859,64.0688,0.0,2346.4858
2346.6358,65.1952,0.0,2346.6357
2346.7857,65.7362,0.0,2346.7856
2346.9356,65.9434,0.0,2346.9355
2347.0855,66.042,0.0,2347.0854
2347.2354,65.7587,0.0,2347.2354
2347.3853,65.2863,0.0,2347.3853
2347.5352,65.2697,0.0,2347.5352
2347.6851,65.5298,0.0,2347.6851
2347.835,65.0849,0.0,2347.835
2347.9849,63.3313,0.0,2347.9849
2348.1348,60.9272,0.0,2348.1348
2348.2847,58.9109,0.0,2348.2847
2348.4346,57.6986,0.0,2348.4346
2348.5845,57.3378,0.0,2348.5845
2348.7344,57.7813,0.0,2348.7344
2348.8843,58.6899,0.0,2348.8843
2349.0342,59.4621,0.0,2349.0342
2349.1841,59.7551,0.0,2349.1841
2349.334,59.8726,0.0,2349.334
2349.4839,60.489,0.0,2349.4839
2349.6338,61.727,0.0,2349.6338
2349.7837,62.9573,0.0,2349.7837
2349.9336,63.6388,0.0,2349.9336
2350.0835,63.8836,0.0,2350.0835
2350.2334,63.942,0.0,2350.2334
2350.3833,63.2208,0.0,2350.3833
2350.5332,60.7216,0.0,2350.5332
2350.6831,58.2359,0.0,2350.6831
2350.833,58.9446,0.0,2350.833
2350.9829,61.5297,0.0,2350.9829
2351.1328,63.463,0.0,2351.1328
2351.2827,64.831,0.0,2351.2827
2351.4326,66.4357,0.0,2351.4326
2351.5825,68.2466,0.0,2351.5825
2351.7324,69.5831,0.0,2351.7324
2351.8823,69.6856,0.0,2351.8823
2352.0322,68.2553,0.0,2352.0322
2352.1821,66.097,0.0,2352.1821
2352.332000000001,64.8255,0.0,2352.332000000001
2352.4819,65.1388,0.0,2352.4819
2352.6318,65.9215,0.0,2352.6318
2352.7817,65.5899,0.0,2352.7817
2352.9316,63.9028,0.0,2352.9316
2353.0815,62.0122,0.0,2353.0815
2353.2314,61.1664,0.0,2353.2314
2353.3813,61.7822,0.0,2353.3813
2353.5312,63.1411,0.0,2353.5313
2353.6811,63.9367,0.0,2353.6812
2353.831,63.6754,0.0,2353.8311
2353.9809,63.2549,0.0,2353.981
2354.1308,63.7358,0.0,2354.1309
2354.2807,64.7027,0.0,2354.2808
2354.4306,64.9016,0.0,2354.4307
2354.5805,64.2789,0.0,2354.5806
2354.7304,63.9139,0.0,2354.7305
2354.8803,64.2619,0.0,2354.8804
2355.0302,64.8606,0.0,2355.0303
2355.1801,65.5054,0.0,2355.1802
2355.33,65.954,0.0,2355.3301
2355.4799,65.2534,0.0,2355.48
2355.6298,63.2641,0.0,2355.6299
2355.7797,61.5429,0.0,2355.7798
2355.9296,61.4583,0.0,2355.9297
2356.0795,62.4267,0.0,2356.0796
2356.2294,63.4798,0.0,2356.2295
2356.3793,64.7974,0.0,2356.3794
2356.5292,66.6569,0.0,2356.5293
2356.6791,68.335,0.0,2356.6792
2356.829,68.87,0.0,2356.8291
2356.9789,68.098,0.0,2356.979
2357.1288,66.4617,0.0,2357.1289
2357.2787,64.7841,0.0,2357.2788
2357.4286,63.4781,0.0,2357.4287
2357.5785,62.3094,0.0,2357.5786
2357.7284,60.9295,0.0,2357.7285
2357.8783,59.6723,0.0,2357.8784
2358.0282,59.5414,0.0,2358.0283
2358.1781,61.0359,0.0,2358.178
2358.328,63.1946,0.0,2358.3279
2358.4779,64.3299,0.0,2358.4778
2358.6278,63.879,0.0,2358.6277
2358.7777,62.9036,0.0,2358.7776
2358.9276,62.7707,0.0,2358.9275
2359.0775,63.602,0.0,2359.0774
2359.2274,64.041,0.0,2359.2273
2359.3773,62.4943,0.0,2359.3772
2359.5272,60.3304,0.0,2359.5271
2359.6771,60.6391,0.0,2359.677
2359.827,62.2343,0.0,2359.8269
2359.9769,62.9335,0.0,2359.9768
2360.1268,63.0573,0.0,2360.1267
2360.2767,63.1045,0.0,2360.2766
2360.4266,62.7964,0.0,2360.4265
2360.5765,62.24100000000001,0.0,2360.5764
2360.7264,62.0644,0.0,2360.7263
2360.8763,62.4562,0.0,2360.8762
2361.0262,62.9726,0.0,2361.0261
2361.1761,63.2339,0.0,2361.176
2361.326,63.2926,0.0,2361.3259
2361.4759,63.5387,0.0,2361.4758
2361.6258,64.345,0.0,2361.6257
2361.7757,65.4909,0.0,2361.7756
2361.9256,66.2736,0.0,2361.9255
2362.0755,66.1964,0.0,2362.0754
2362.2254,65.3184,0.0,2362.2253
2362.3753,64.1916,0.0,2362.3752
2362.5252,63.4715,0.0,2362.5251
2362.6751,63.5331,0.0,2362.675
2362.825,64.0984,0.0,2362.825
2362.9749,64.3301,0.0,2362.9749
2363.1248,64.0887,0.0,2363.1248
2363.2747,64.3023,0.0,2363.2747
2363.4246,65.4028,0.0,2363.4246
2363.5745,66.4441,0.0,2363.5745
2363.7244,66.5628,0.0,2363.7244
2363.8743,66.1503,0.0,2363.8743
2364.0242,65.9223,0.0,2364.0242
2364.1741,66.2662,0.0,2364.1741
2364.324,67.1323,0.0,2364.324
2364.4739,67.8546,0.0,2364.4739
2364.6238,67.5553,0.0,2364.6238
2364.7737,66.3857,0.0,2364.7737
2364.9236,65.423,0.0,2364.9236
2365.0735,64.997,0.0,2365.0735
2365.2234,64.6617,0.0,2365.2234
2365.3733,64.3846,0.0,2365.3733
2365.5232,64.0782,0.0,2365.5232
2365.6731,63.0336,0.0,2365.6731
2365.823,61.4827,0.0,2365.823
2365.9729,60.7306,0.0,2365.9729
2366.1228,60.995,0.0,2366.1228
2366.2727,61.0937,0.0,2366.2727
2366.4226,60.605,0.0,2366.4226
2366.5725,60.4087,0.0,2366.5725
2366.7224,61.0353,0.0,2366.7224
2366.8723,61.9871,0.0,2366.8723
2367.0222,62.6602,0.0,2367.0222
2367.1721,63.2116,0.0,2367.1721
2367.322,64.0379,0.0,2367.322
2367.4719,65.0292,0.0,2367.4719
2367.6218,65.6062,0.0,2367.6218
2367.7717,65.3738,0.0,2367.7717
2367.9216,64.5545,0.0,2367.9216
2368.0715,63.7884,0.0,2368.0715
2368.2214,63.8421,0.0,2368.2214
2368.3713,64.9855,0.0,2368.3713
2368.5212,66.4958,0.0,2368.5212
2368.6711,66.7456,0.0,2368.6711
2368.821,64.2793,0.0,2368.821
2368.9709,61.0129,0.0,2368.9709
2369.1208,60.4102,0.0,2369.1208
2369.2707,61.3781,0.0,2369.2708
2369.4206,62.0222,0.0,2369.4207
2369.5705,62.9508,0.0,2369.5706
2369.7204,64.5946,0.0,2369.7205
2369.8703,66.3425,0.0,2369.8704
2370.0202,67.7467,0.0,2370.0203
2370.1701,68.9289,0.0,2370.1702
2370.32,69.792,0.0,2370.3201
2370.4699,69.6815,0.0,2370.47
2370.6198,68.2797,0.0,2370.6199
2370.7697,66.374,0.0,2370.7698
2370.9196,65.2064,0.0,2370.9197
2371.0695,65.081,0.0,2371.0696
2371.2194,65.1523,0.0,2371.2195
2371.3693,64.4133,0.0,2371.3694
2371.5192,62.7556,0.0,2371.5193
2371.6691,61.2499,0.0,2371.6692
2371.819,61.1157,0.0,2371.8191
2371.9689,62.5528,0.0,2371.969
2372.1188,64.6897,0.0,2372.1189
2372.2687,66.5986,0.0,2372.2688
2372.4186,67.9662,0.0,2372.4187
2372.5685,68.60300000000001,0.0,2372.5686
2372.7184,68.0712,0.0,2372.7185
2372.8683,66.5463,0.0,2372.8684
2373.0182,65.2252,0.0,2373.0183
2373.1681,65.1621,0.0,2373.1682
2373.318,66.0096,0.0,2373.3181
2373.4679,66.4099,0.0,2373.468
2373.6178,65.9371,0.0,2373.6179
2373.7677,65.6321,0.0,2373.7676
2373.9176,66.274,0.0,2373.9175
2374.0675,67.0312,0.0,2374.0674
2374.2174,66.38600000000001,0.0,2374.2173
2374.3673,64.1641,0.0,2374.3672
2374.5172,61.7859,0.0,2374.5171
2374.6671,60.7981,0.0,2374.667
2374.817,61.5402,0.0,2374.8169
